,dateFrom,dateTo,flightFrom,flightTo,price,airline,flightDur,stayLen,searchAdv
1443,2018-05-12,2018-06-09,WAW,ICN,1768,Air France,17,28,233
1444,2018-05-12,2018-06-09,WAW,ICN,1779,Air France,17,28,233
1445,2018-05-12,2018-06-09,WAW,ICN,1818,Air France,31,28,233
1446,2018-05-12,2018-06-09,WAW,ICN,1993,Air France,17,28,233
1447,2018-05-12,2018-06-09,WAW,ICN,2089,Lufthansa,13,28,233
1448,2018-05-12,2018-06-09,WAW,ICN,2089,Lufthansa,13,28,233
1449,2018-05-12,2018-06-09,WAW,ICN,2104,Lufthansa,33,28,233
1450,2018-05-12,2018-06-09,WAW,ICN,2114,Air China,14,28,233
1451,2018-05-12,2018-06-09,WAW,ICN,2225,Turkish Airlines,19,28,233
1452,2018-05-12,2018-06-09,WAW,ICN,2243,Turkish Airlines,19,28,233
1453,2018-05-13,2018-06-10,WAW,ICN,2241,Turkish Airlines,14,28,234
1454,2018-05-13,2018-06-10,WAW,ICN,2362,Lufthansa,16,28,234
1455,2018-05-13,2018-06-10,WAW,ICN,2728,KLM,14,28,234
1456,2018-05-13,2018-06-10,WAW,ICN,2885,Lufthansa,13,28,234
1457,2018-05-13,2018-06-10,WAW,ICN,3017,Lufthansa,16,28,234
1458,2018-05-13,2018-06-10,WAW,ICN,3017,Lufthansa,16,28,234
1459,2018-05-13,2018-06-10,WAW,ICN,3043,Lufthansa,16,28,234
1460,2018-05-13,2018-06-10,WAW,ICN,3051,Korean Air,13,28,234
1461,2018-05-14,2018-06-11,WAW,ICN,1806,Air France,28,28,235
1462,2018-05-14,2018-06-11,WAW,ICN,1811,Air France,28,28,235
1463,2018-05-14,2018-06-11,WAW,ICN,1863,KLM,30,28,235
1464,2018-05-14,2018-06-11,WAW,ICN,1957,KLM,30,28,235
1465,2018-05-14,2018-06-11,WAW,ICN,1962,KLM,35,28,235
1466,2018-05-14,2018-06-11,WAW,ICN,1997,KLM,35,28,235
1467,2018-05-14,2018-06-11,WAW,ICN,2088,Air France,28,28,235
1468,2018-05-14,2018-06-11,WAW,ICN,2169,Air France,28,28,235
1469,2018-05-14,2018-06-11,WAW,ICN,2324,KLM,19,28,235
1470,2018-05-14,2018-06-11,WAW,ICN,2393,Air France,22,28,235
1471,2018-05-15,2018-06-12,WAW,ICN,2125,Air France,36,28,236
1472,2018-05-15,2018-06-12,WAW,ICN,2125,Air France,36,28,236
1473,2018-05-15,2018-06-12,WAW,ICN,2125,Air France,36,28,236
1474,2018-05-15,2018-06-12,WAW,ICN,2131,Air France,17,28,236
1475,2018-05-15,2018-06-12,WAW,ICN,2131,Air France,17,28,236
1476,2018-05-15,2018-06-12,WAW,ICN,2136,Air France,17,28,236
1477,2018-05-15,2018-06-12,WAW,ICN,2136,Air France,17,28,236
1478,2018-05-15,2018-06-12,WAW,ICN,2136,Air France,17,28,236
1479,2018-05-15,2018-06-12,WAW,ICN,2160,Air France,17,28,236
1480,2018-05-15,2018-06-12,WAW,ICN,2170,Air France,28,28,236
1481,2018-05-16,2018-06-13,WAW,ICN,1755,KLM,14,28,237
1482,2018-05-16,2018-06-13,WAW,ICN,1982,KLM,14,28,237
1483,2018-05-16,2018-06-13,WAW,ICN,2073,KLM,14,28,237
1484,2018-05-16,2018-06-13,WAW,ICN,2140,Lufthansa,13,28,237
1485,2018-05-16,2018-06-13,WAW,ICN,2419,Lufthansa,13,28,237
1486,2018-05-16,2018-06-13,WAW,ICN,2419,Lufthansa,17,28,237
1487,2018-05-16,2018-06-13,WAW,ICN,2444,Lufthansa,13,28,237
1488,2018-05-16,2018-06-13,WAW,ICN,2444,Lufthansa,17,28,237
1489,2018-05-16,2018-06-13,WAW,ICN,2492,Lufthansa,16,28,237
1490,2018-05-16,2018-06-13,WAW,ICN,2492,Lufthansa,16,28,237
1491,2018-05-01,2018-05-30,WAW,ICN,1779,Air France,17,29,222
1492,2018-05-01,2018-05-30,WAW,ICN,1779,Air France,17,29,222
1493,2018-05-01,2018-05-30,WAW,ICN,1989,Air France,17,29,222
1494,2018-05-01,2018-05-30,WAW,ICN,2008,Air France,17,29,222
1495,2018-05-01,2018-05-30,WAW,ICN,2018,Qatar Airways,16,29,222
1496,2018-05-01,2018-05-30,WAW,ICN,2047,Air France,28,29,222
1497,2018-05-01,2018-05-30,WAW,ICN,2053,Air France,17,29,222
1498,2018-05-01,2018-05-30,WAW,ICN,2088,Qatar Airways,23,29,222
1499,2018-05-01,2018-05-30,WAW,ICN,2114,Air China,19,29,222
1500,2018-05-01,2018-05-30,WAW,ICN,2114,Air China,19,29,222
1501,2018-05-02,2018-05-31,WAW,ICN,2092,Air France,17,29,223
1502,2018-05-02,2018-05-31,WAW,ICN,2111,Air China,14,29,223
1503,2018-05-02,2018-05-31,WAW,ICN,2111,Air China,14,29,223
1504,2018-05-02,2018-05-31,WAW,ICN,2111,Air China,17,29,223
1505,2018-05-02,2018-05-31,WAW,ICN,2111,Air China,14,29,223
1506,2018-05-02,2018-05-31,WAW,ICN,2111,Air China,19,29,223
1507,2018-05-02,2018-05-31,WAW,ICN,2111,Air China,17,29,223
1508,2018-05-02,2018-05-31,WAW,ICN,2111,Air China,19,29,223
1509,2018-05-02,2018-05-31,WAW,ICN,2111,Air China,17,29,223
1510,2018-05-02,2018-05-31,WAW,ICN,2111,Air China,19,29,223
1511,2018-05-03,2018-06-01,WAW,ICN,2446,Alitalia,39,29,224
1512,2018-05-03,2018-06-01,WAW,ICN,2449,LOT,9,29,224
1513,2018-05-03,2018-06-01,WAW,ICN,2451,Alitalia,39,29,224
1514,2018-05-03,2018-06-01,WAW,ICN,2451,Alitalia,39,29,224
1515,2018-05-03,2018-06-01,WAW,ICN,2456,Alitalia,39,29,224
1516,2018-05-03,2018-06-01,WAW,ICN,2483,Turkish Airlines,14,29,224
1517,2018-05-03,2018-06-01,WAW,ICN,2483,Turkish Airlines,14,29,224
1518,2018-05-03,2018-06-01,WAW,ICN,2483,Turkish Airlines,19,29,224
1519,2018-05-03,2018-06-01,WAW,ICN,2483,Turkish Airlines,19,29,224
1520,2018-05-03,2018-06-01,WAW,ICN,2514,Qatar Airways,23,29,224
1521,2018-05-04,2018-06-02,WAW,ICN,2221,Turkish Airlines,14,29,225
1522,2018-05-04,2018-06-02,WAW,ICN,2221,Turkish Airlines,14,29,225
1523,2018-05-04,2018-06-02,WAW,ICN,2221,Turkish Airlines,19,29,225
1524,2018-05-04,2018-06-02,WAW,ICN,2221,Turkish Airlines,19,29,225
1525,2018-05-04,2018-06-02,WAW,ICN,2504,Turkish Airlines,16,29,225
1526,2018-05-04,2018-06-02,WAW,ICN,2504,Turkish Airlines,16,29,225
1527,2018-05-04,2018-06-02,WAW,ICN,2504,Turkish Airlines,14,29,225
1528,2018-05-04,2018-06-02,WAW,ICN,2504,Turkish Airlines,21,29,225
1529,2018-05-04,2018-06-02,WAW,ICN,2504,Turkish Airlines,14,29,225
1530,2018-05-04,2018-06-02,WAW,ICN,2504,Turkish Airlines,21,29,225
1531,2018-05-06,2018-06-04,WAW,ICN,2173,Lufthansa,16,29,227
1532,2018-05-06,2018-06-04,WAW,ICN,2184,Lufthansa,19,29,227
1533,2018-05-06,2018-06-04,WAW,ICN,2184,Lufthansa,19,29,227
1534,2018-05-06,2018-06-04,WAW,ICN,2184,Lufthansa,19,29,227
1535,2018-05-06,2018-06-04,WAW,ICN,2214,Lufthansa,19,29,227
1536,2018-05-06,2018-06-04,WAW,ICN,2215,Lufthansa,16,29,227
1537,2018-05-06,2018-06-04,WAW,ICN,2215,Lufthansa,19,29,227
1538,2018-05-06,2018-06-04,WAW,ICN,2215,Lufthansa,19,29,227
1539,2018-05-06,2018-06-04,WAW,ICN,2272,Lufthansa,16,29,227
1540,2018-05-06,2018-06-04,WAW,ICN,2272,Lufthansa,16,29,227
1541,2018-05-07,2018-06-05,WAW,ICN,1921,KLM,54,29,228
1542,2018-05-07,2018-06-05,WAW,ICN,2111,Air China,17,29,228
1543,2018-05-07,2018-06-05,WAW,ICN,2112,Air China,19,29,228
1544,2018-05-07,2018-06-05,WAW,ICN,2113,Air China,17,29,228
1545,2018-05-07,2018-06-05,WAW,ICN,2170,Air China,14,29,228
1546,2018-05-07,2018-06-05,WAW,ICN,2174,Air China,17,29,228
1547,2018-05-07,2018-06-05,WAW,ICN,2176,Air China,14,29,228
1548,2018-05-07,2018-06-05,WAW,ICN,2177,Air China,19,29,228
1549,2018-05-07,2018-06-05,WAW,ICN,2188,KLM,30,29,228
1550,2018-05-07,2018-06-05,WAW,ICN,2192,KLM,30,29,228
1551,2018-05-08,2018-06-06,WAW,ICN,3528,China Southern,21,29,229
1552,2018-05-08,2018-06-06,WAW,ICN,4071,China Southern,21,29,229
1553,2018-05-08,2018-06-06,WAW,ICN,9209,China Southern,21,29,229
1554,2018-05-09,2018-06-07,WAW,ICN,1768,Air France,17,29,230
1555,2018-05-09,2018-06-07,WAW,ICN,1768,KLM,25,29,230
1556,2018-05-09,2018-06-07,WAW,ICN,1818,Air France,31,29,230
1557,2018-05-09,2018-06-07,WAW,ICN,2073,KLM,19,29,230
1558,2018-05-09,2018-06-07,WAW,ICN,2078,KLM,19,29,230
1559,2018-05-09,2018-06-07,WAW,ICN,2089,Lufthansa,20,29,230
1560,2018-05-10,2018-06-08,WAW,ICN,1833,Air France,17,29,231
1561,2018-05-10,2018-06-08,WAW,ICN,1838,Air France,17,29,231
1562,2018-05-10,2018-06-08,WAW,ICN,1872,Air France,31,29,231
1563,2018-05-10,2018-06-08,WAW,ICN,1957,Air France,17,29,231
1564,2018-05-10,2018-06-08,WAW,ICN,1962,Air France,17,29,231
1565,2018-05-11,2018-06-09,WAW,ICN,2227,Turkish Airlines,14,29,232
1566,2018-05-11,2018-06-09,WAW,ICN,2227,Turkish Airlines,14,29,232
1567,2018-05-11,2018-06-09,WAW,ICN,2227,Turkish Airlines,19,29,232
1568,2018-05-11,2018-06-09,WAW,ICN,2227,Turkish Airlines,19,29,232
1569,2018-05-11,2018-06-09,WAW,ICN,2347,Air France,17,29,232
1570,2018-05-11,2018-06-09,WAW,ICN,2386,Air France,17,29,232
1571,2018-05-11,2018-06-09,WAW,ICN,2446,Air France,17,29,232
1572,2018-05-11,2018-06-09,WAW,ICN,2518,Air France,17,29,232
1573,2018-05-11,2018-06-09,WAW,ICN,2518,Air France,17,29,232
1574,2018-05-11,2018-06-09,WAW,ICN,2518,Air France,17,29,232
1575,2018-05-12,2018-06-10,WAW,ICN,2111,Air China,14,29,233
1576,2018-05-12,2018-06-10,WAW,ICN,2111,Air China,15,29,233
1577,2018-05-12,2018-06-10,WAW,ICN,2481,Lufthansa,16,29,233
1578,2018-05-12,2018-06-10,WAW,ICN,2783,LOT,9,29,233
1579,2018-05-13,2018-06-11,WAW,ICN,1997,KLM,54,29,234
1580,2018-05-13,2018-06-11,WAW,ICN,1997,KLM,54,29,234
1581,2018-05-13,2018-06-11,WAW,ICN,1997,KLM,54,29,234
1582,2018-05-13,2018-06-11,WAW,ICN,1997,KLM,59,29,234
1583,2018-05-13,2018-06-11,WAW,ICN,2002,KLM,54,29,234
1584,2018-05-13,2018-06-11,WAW,ICN,2002,KLM,54,29,234
1585,2018-05-13,2018-06-11,WAW,ICN,2002,KLM,54,29,234
1586,2018-05-13,2018-06-11,WAW,ICN,2002,KLM,59,29,234
1587,2018-05-13,2018-06-11,WAW,ICN,2049,Air France,17,29,234
1588,2018-05-13,2018-06-11,WAW,ICN,2054,Air France,17,29,234
1589,2018-05-14,2018-06-12,WAW,ICN,2111,Air China,14,29,235
1590,2018-05-14,2018-06-12,WAW,ICN,2276,LOT,9,29,235
1591,2018-05-14,2018-06-12,WAW,ICN,2585,KLM,14,29,235
1592,2018-05-14,2018-06-12,WAW,ICN,2932,Finnair,12,29,235
1593,2018-05-14,2018-06-12,WAW,ICN,2932,Finnair,14,29,235
1594,2018-05-14,2018-06-12,WAW,ICN,3051,Korean Air,14,29,235
1595,2018-05-14,2018-06-12,WAW,ICN,3108,Lufthansa,13,29,235
1596,2018-05-15,2018-06-13,WAW,ICN,2175,KLM,14,29,236
1597,2018-05-16,2018-06-14,WAW,ICN,2134,KLM,14,29,237
1598,2018-05-16,2018-06-14,WAW,ICN,2134,KLM,19,29,237
1599,2018-05-16,2018-06-14,WAW,ICN,2139,KLM,14,29,237
1600,2018-05-16,2018-06-14,WAW,ICN,2139,KLM,19,29,237
1601,2018-05-16,2018-06-14,WAW,ICN,2153,Lufthansa,13,29,237
1602,2018-05-16,2018-06-14,WAW,ICN,2154,Air France,25,29,237
1603,2018-05-16,2018-06-14,WAW,ICN,2154,Air France,25,29,237
1604,2018-05-16,2018-06-14,WAW,ICN,2154,Air France,25,29,237
1605,2018-05-16,2018-06-14,WAW,ICN,2154,Air France,25,29,237
1606,2018-05-16,2018-06-14,WAW,ICN,2156,Lufthansa,33,29,237
1607,2018-05-01,2018-05-31,WAW,ICN,1779,Air France,17,30,222
1608,2018-05-01,2018-05-31,WAW,ICN,1779,Air France,17,30,222
1609,2018-05-01,2018-05-31,WAW,ICN,1989,Air France,17,30,222
1610,2018-05-01,2018-05-31,WAW,ICN,1989,Air France,17,30,222
1611,2018-05-01,2018-05-31,WAW,ICN,2018,Qatar Airways,16,30,222
1612,2018-05-01,2018-05-31,WAW,ICN,2092,Air France,17,30,222
1613,2018-05-01,2018-05-31,WAW,ICN,2093,Air France,17,30,222
1614,2018-05-01,2018-05-31,WAW,ICN,2114,Air China,14,30,222
1615,2018-05-01,2018-05-31,WAW,ICN,2114,Air China,13,30,222
1616,2018-05-01,2018-05-31,WAW,ICN,2131,Air France,35,30,222
1617,2018-05-02,2018-06-01,WAW,ICN,2444,LOT,9,30,223
1618,2018-05-02,2018-06-01,WAW,ICN,2111,Air China,14,30,223
1619,2018-05-02,2018-06-01,WAW,ICN,2492,Lufthansa,16,30,223
1620,2018-05-02,2018-06-01,WAW,ICN,2492,Lufthansa,16,30,223
1621,2018-05-02,2018-06-01,WAW,ICN,2579,Lufthansa,16,30,223
1622,2018-05-02,2018-06-01,WAW,ICN,2579,Lufthansa,16,30,223
1623,2018-05-02,2018-06-01,WAW,ICN,2592,Lufthansa,16,30,223
1624,2018-05-02,2018-06-01,WAW,ICN,2592,Lufthansa,16,30,223
1625,2018-05-02,2018-06-01,WAW,ICN,2728,KLM,14,30,223
1626,2018-05-02,2018-06-01,WAW,ICN,2770,Lufthansa,17,30,223
1627,2018-05-03,2018-06-02,WAW,ICN,2271,Turkish Airlines,19,30,224
1628,2018-05-03,2018-06-02,WAW,ICN,2446,Alitalia,39,30,224
1629,2018-05-03,2018-06-02,WAW,ICN,2451,Alitalia,39,30,224
1630,2018-05-03,2018-06-02,WAW,ICN,3644,Air France,17,30,224
1631,2018-05-03,2018-06-02,WAW,ICN,3649,Air France,17,30,224
1632,2018-05-03,2018-06-02,WAW,ICN,3655,Air France,18,30,224
1633,2018-05-04,2018-06-03,WAW,ICN,2170,Air China,14,30,225
1634,2018-05-04,2018-06-03,WAW,ICN,2174,Air China,14,30,225
1635,2018-05-04,2018-06-03,WAW,ICN,2176,Air China,13,30,225
1636,2018-05-04,2018-06-03,WAW,ICN,2177,Air China,13,30,225
1637,2018-05-04,2018-06-03,WAW,ICN,2271,Turkish Airlines,19,30,225
1638,2018-05-04,2018-06-03,WAW,ICN,2354,Air China,14,30,225
1639,2018-05-04,2018-06-03,WAW,ICN,2354,Turkish Airlines,19,30,225
1640,2018-05-04,2018-06-03,WAW,ICN,2596,LOT,9,30,225
1641,2018-05-04,2018-06-03,WAW,ICN,2710,Emirates,18,30,225
1642,2018-05-04,2018-06-03,WAW,ICN,3332,Air France,17,30,225
1643,2018-05-05,2018-06-04,WAW,ICN,2985,KLM,54,30,226
1644,2018-05-05,2018-06-04,WAW,ICN,2990,KLM,54,30,226
1645,2018-05-05,2018-06-04,WAW,ICN,3283,KLM,35,30,226
1646,2018-05-05,2018-06-04,WAW,ICN,4435,KLM,14,30,226
1647,2018-05-05,2018-06-04,WAW,ICN,4770,KLM,25,30,226
1648,2018-05-05,2018-06-04,WAW,ICN,5181,KLM,19,30,226
1649,2018-05-06,2018-06-05,WAW,ICN,2221,Turkish Airlines,14,30,227
1650,2018-05-06,2018-06-05,WAW,ICN,2221,Turkish Airlines,19,30,227
1651,2018-05-06,2018-06-05,WAW,ICN,2333,KLM,59,30,227
1652,2018-05-06,2018-06-05,WAW,ICN,2333,KLM,59,30,227
1653,2018-05-06,2018-06-05,WAW,ICN,2338,KLM,59,30,227
1654,2018-05-06,2018-06-05,WAW,ICN,2338,KLM,59,30,227
1655,2018-05-06,2018-06-05,WAW,ICN,2369,KLM,54,30,227
1656,2018-05-06,2018-06-05,WAW,ICN,2369,KLM,54,30,227
1657,2018-05-06,2018-06-05,WAW,ICN,2369,KLM,54,30,227
1658,2018-05-06,2018-06-05,WAW,ICN,2369,KLM,54,30,227
1659,2018-05-07,2018-06-06,WAW,ICN,2201,Turkish Airlines,19,30,228
1660,2018-05-07,2018-06-06,WAW,ICN,2205,KLM,30,30,228
1661,2018-05-07,2018-06-06,WAW,ICN,2205,KLM,30,30,228
1662,2018-05-07,2018-06-06,WAW,ICN,2205,KLM,30,30,228
1663,2018-05-07,2018-06-06,WAW,ICN,2205,KLM,30,30,228
1664,2018-05-07,2018-06-06,WAW,ICN,2205,KLM,30,30,228
1665,2018-05-07,2018-06-06,WAW,ICN,2205,KLM,30,30,228
1666,2018-05-07,2018-06-06,WAW,ICN,2205,KLM,30,30,228
1667,2018-05-07,2018-06-06,WAW,ICN,2205,KLM,30,30,228
1668,2018-05-07,2018-06-06,WAW,ICN,2205,KLM,30,30,228
1669,2018-05-08,2018-06-07,WAW,ICN,2125,Air France,36,30,229
1670,2018-05-08,2018-06-07,WAW,ICN,2440,Air France,17,30,229
1671,2018-05-08,2018-06-07,WAW,ICN,2440,Air France,17,30,229
1672,2018-05-08,2018-06-07,WAW,ICN,2518,Lufthansa,16,30,229
1673,2018-05-08,2018-06-07,WAW,ICN,2518,Lufthansa,16,30,229
1674,2018-05-08,2018-06-07,WAW,ICN,2537,Air France,17,30,229
1675,2018-05-08,2018-06-07,WAW,ICN,2537,Air France,17,30,229
1676,2018-05-08,2018-06-07,WAW,ICN,2602,Air France,17,30,229
1677,2018-05-08,2018-06-07,WAW,ICN,2673,Air France,17,30,229
1678,2018-05-08,2018-06-07,WAW,ICN,2673,Air France,17,30,229
1679,2018-05-09,2018-06-08,WAW,ICN,1750,KLM,19,30,230
1680,2018-05-09,2018-06-08,WAW,ICN,1755,KLM,25,30,230
1681,2018-05-09,2018-06-08,WAW,ICN,1767,KLM,14,30,230
1682,2018-05-09,2018-06-08,WAW,ICN,1768,Air France,17,30,230
1683,2018-05-09,2018-06-08,WAW,ICN,1768,KLM,19,30,230
1684,2018-05-09,2018-06-08,WAW,ICN,1768,Air France,17,30,230
1685,2018-05-09,2018-06-08,WAW,ICN,1768,Air France,17,30,230
1686,2018-05-09,2018-06-08,WAW,ICN,1768,KLM,25,30,230
1687,2018-05-09,2018-06-08,WAW,ICN,1772,KLM,19,30,230
1688,2018-05-09,2018-06-08,WAW,ICN,1786,Air France,17,30,230
1689,2018-05-10,2018-06-09,WAW,ICN,2271,Turkish Airlines,14,30,231
1690,2018-05-10,2018-06-09,WAW,ICN,2271,Turkish Airlines,14,30,231
1691,2018-05-10,2018-06-09,WAW,ICN,2271,Turkish Airlines,19,30,231
1692,2018-05-10,2018-06-09,WAW,ICN,2271,Turkish Airlines,19,30,231
1693,2018-05-10,2018-06-09,WAW,ICN,2347,Air France,17,30,231
1694,2018-05-10,2018-06-09,WAW,ICN,2386,Air France,17,30,231
1695,2018-05-10,2018-06-09,WAW,ICN,2386,Air France,28,30,231
1696,2018-05-10,2018-06-09,WAW,ICN,2386,Air France,31,30,231
1697,2018-05-10,2018-06-09,WAW,ICN,2391,Air France,17,30,231
1698,2018-05-10,2018-06-09,WAW,ICN,2416,KLM,18,30,231
1699,2018-05-11,2018-06-10,WAW,ICN,2181,Air China,13,30,232
1700,2018-05-11,2018-06-10,WAW,ICN,2181,Air China,14,30,232
1701,2018-05-11,2018-06-10,WAW,ICN,2181,Air China,13,30,232
1702,2018-05-11,2018-06-10,WAW,ICN,2181,Air China,14,30,232
1703,2018-05-11,2018-06-10,WAW,ICN,2181,Air China,17,30,232
1704,2018-05-11,2018-06-10,WAW,ICN,2181,Air China,13,30,232
1705,2018-05-11,2018-06-10,WAW,ICN,2181,Air China,13,30,232
1706,2018-05-11,2018-06-10,WAW,ICN,2181,Air China,14,30,232
1707,2018-05-11,2018-06-10,WAW,ICN,2181,Air China,14,30,232
1708,2018-05-11,2018-06-10,WAW,ICN,2181,Air China,17,30,232
1709,2018-05-12,2018-06-11,WAW,ICN,1806,Air France,31,30,233
1710,2018-05-12,2018-06-11,WAW,ICN,1811,Air France,31,30,233
1711,2018-05-12,2018-06-11,WAW,ICN,1901,Air France,31,30,233
1712,2018-05-12,2018-06-11,WAW,ICN,1921,Air France,31,30,233
1713,2018-05-12,2018-06-11,WAW,ICN,1997,Air France,31,30,233
1714,2018-05-12,2018-06-11,WAW,ICN,1997,Air France,31,30,233
1715,2018-05-12,2018-06-11,WAW,ICN,2002,Air France,31,30,233
1716,2018-05-12,2018-06-11,WAW,ICN,2002,Air France,31,30,233
1717,2018-05-12,2018-06-11,WAW,ICN,2002,Air France,31,30,233
1718,2018-05-12,2018-06-11,WAW,ICN,2002,Air France,31,30,233
1719,2018-05-13,2018-06-12,WAW,ICN,2239,KLM,54,30,234
1720,2018-05-13,2018-06-12,WAW,ICN,2239,KLM,54,30,234
1721,2018-05-13,2018-06-12,WAW,ICN,2239,KLM,54,30,234
1722,2018-05-13,2018-06-12,WAW,ICN,2239,KLM,54,30,234
1723,2018-05-13,2018-06-12,WAW,ICN,2239,KLM,54,30,234
1724,2018-05-13,2018-06-12,WAW,ICN,2239,KLM,54,30,234
1725,2018-05-13,2018-06-12,WAW,ICN,2239,KLM,54,30,234
1726,2018-05-13,2018-06-12,WAW,ICN,2239,KLM,54,30,234
1727,2018-05-13,2018-06-12,WAW,ICN,2271,Turkish Airlines,14,30,234
1728,2018-05-13,2018-06-12,WAW,ICN,2296,Turkish Airlines,19,30,234
1729,2018-05-14,2018-06-13,WAW,ICN,1903,Air France,28,30,235
1730,2018-05-14,2018-06-13,WAW,ICN,2234,Air France,28,30,235
1731,2018-05-14,2018-06-13,WAW,ICN,2234,Air France,28,30,235
1732,2018-05-14,2018-06-13,WAW,ICN,2275,Turkish Airlines,19,30,235
1733,2018-05-14,2018-06-13,WAW,ICN,2292,KLM,30,30,235
1734,2018-05-14,2018-06-13,WAW,ICN,2292,KLM,30,30,235
1735,2018-05-14,2018-06-13,WAW,ICN,2292,KLM,30,30,235
1736,2018-05-14,2018-06-13,WAW,ICN,2292,KLM,30,30,235
1737,2018-05-14,2018-06-13,WAW,ICN,2292,KLM,35,30,235
1738,2018-05-14,2018-06-13,WAW,ICN,2292,KLM,35,30,235
